SimpleCosine, Cos
-0.1327484022198682, -0.132748402072754
-0.1358615308658061, -0.1358615306926055
-0.1389733186171538, -0.1389733184139985
-0.1420837347622896, -0.1420837345248447
-0.1451927486031726, -0.1451927483265926
-0.1483003294556495, -0.1483003291345312
-0.1514064466497601, -0.1514064462780925
-0.1545110695300435, -0.1545110691011543
-0.1576141674558441, -0.1576141669623427
-0.1607157098016178, -0.1607157092353346
-0.1638156659572375,  -0.16381566530916
-0.1669140053282996, -0.1669140045885037
-0.1700106973364301, -0.1700106964940081
-0.1731057114195902, -0.1731057104625742
-0.1761990170323824, -0.1761990159476636
-0.1792905836463569, -0.1792905824196001
-0.1823803807503171, -0.1823803793658706
-0.1854683778506262, -0.1854683762914267
-0.1885545444715127, -0.1885545427189854
-0.1916388501553765,  -0.19163884818933
-0.1947212644630953, -0.1947212622616108
-0.1978017569743301, -0.1978017545136451
-0.2008802972878318, -0.2008802945422182
-0.2039568550217466, -0.2039568519633829
-0.2070313998139224, -0.2070313964127593
-0.2101039013222148, -0.2101038975458352
-0.213174329224793, -0.2131743250382646
-0.2162426532204459, -0.2162426485861679
-0.2193088430288881, -0.2193088379064303
-0.2223728683910659, -0.2223728627370011
-0.2254346990694634, -0.2254346928371923
-0.2284943048484083, -0.2284942979879768
-0.2315516555343783, -0.2315516479922871
-0.2346067209563066, -0.2346067126753128
-0.2376594709658884, -0.2376594618847991
-0.2407098754378868, -0.2407098654913435
-0.2437579042704387, -0.243757893388694
-0.2468035273853607, -0.2468035154940458
-0.2498467147284555, -0.2498467017483383
-0.2528874362698177, -0.2528874221165518
-0.2559256620041397, -0.2559256465880038
-0.2589613619510179, -0.2589613451766452
-0.2619945061552587, -0.2619944879213567
-0.2650250646871846, -0.2650250448862439
-0.2680530076429399, -0.268052986160933
-0.271078305144797, -0.2710782818608661
-0.2741009273414625, -0.2741009021275959
-0.2771208444083829, -0.2771208171290807
-0.2801380265480508, -0.2801379970599787
-0.2831524439903109, -0.2831524121419419
-0.2861640669926662, -0.2861640326239106
-0.2891728658405837, -0.2891728287824064
-0.2921788108478005, -0.2921787709218259
-0.2951818723566301, -0.2951818293747337
-0.2981820207382679, -0.2981819745021553
-0.301179226393098, -0.3011791766938696
-0.3041734597509982, -0.3041734063687008
-0.307164691271647, -0.3071646339748109
-0.3101528914448289, -0.3101528299899911
-0.3131380307907409, -0.313137964921953
-0.3161200798602982, -0.3161200093086201
-0.3190990092354404, -0.319098933718418
-0.3220747895294375, -0.3220747087505657
-0.3250473913871957, -0.3250473050353648
-0.3280167854855641, -0.3280166932344901
-0.3309829425336394, -0.3309828440412789
-0.3339458332730735, -0.3339457281810201
-0.3369054284783784, -0.3369053164112436
-0.3398616989572327, -0.3398615795220083
-0.3428146155507874, -0.3428144883361907
-0.3457641491339721, -0.3457640137097731
-0.348710270615801, -0.3487101265321307
-0.3516529509396787, -0.3516527977263195
-0.3545921610837066, -0.3545919982493627
-0.3575278720609884, -0.3575276990925377
-0.3604600549199367, -0.3604598712816625
-0.3633886807445786, -0.3633884858773812
-0.3663137206548619, -0.3663135139754502
-0.3692351458069611, -0.369234926707023
-0.3721529273935833, -0.3721526952389354
-0.3750670366442744, -0.3750667907739899
-0.3779774448257252,  -0.37797718455124
-0.3808841232420769, -0.3808838478462742
-0.3837870432352277, -0.3837867519714992
-0.3866861761851387, -0.3866858682764232
-0.3895814935101395, -0.3895811681479387
-0.3924729666672348, -0.3924726230106049
-0.3953605671524101, -0.3953602043269295
-0.3982442665009378, -0.3982438835976508
-0.401124036287683, -0.4011236323620186
-0.4039998481274099, -0.4039994221980751
-0.4068716736750878, -0.4068712247229357
-0.4097394846261966, -0.4097390115930689
-0.4126032527170334, -0.4126027545045759
-0.4154629497250181, -0.4154624251934705
-0.4183185474689998, -0.4183179954359573
-0.4211700178095625, -0.4211694370487109
-0.4240173326493314, -0.4240167218891537
-0.4268604639332788, -0.4268598218557339
-0.4296993836490299, -0.4296987088882027
-0.4325340638271693, -0.4325333549678912
-0.4353644765415462, -0.435363732117987
-0.4381905939095817, -0.4381898124038101
-0.4410123880925733, -0.4410115679330893
-0.4438298312960023, -0.4438289708562365
-0.446642895769839, -0.4466419933666223
-0.4494515538088488, -0.4494506077008503
-0.4522557777528984, -0.4522547861390309
-0.4550555399872619, -0.4550545010050549
-0.4578508129429266, -0.4578497246668669
-0.4606415690968992, -0.4606404295367378
-0.4634277809725116, -0.4634265880715373
-0.4662094211397271, -0.4662081727730054
-0.4689864622154463, -0.4689851561880241
-0.4717588768638134, -0.4717575109088882
-0.4745266377965218, -0.4745252095735759
-0.4772897177731204, -0.4772882248660186
-0.4800480896013195, -0.480046529516371
-0.482801726137297, -0.4828000963012796
-0.4855506002860042, -0.485548898044152
-0.4882946850014717, -0.4882929076154248
-0.4910339532871162, -0.4910320979328312
-0.4937683781960453, -0.4937664419616687
-0.4964979328313645, -0.4964959127150656
-0.4992225903464829, -0.4992204832542475
-0.501942323945419, -0.5019401266888032
-0.5046571068831073, -0.5046548161769499
-0.5073669124657034, -0.5073645249257982
-0.5100717140508911, -0.510069226191617
-0.5127714850481876, -0.5127688932800965
-0.5154661989192498, -0.5154634995466125
-0.5181558291781805, -0.518153018396489
-0.520840349391834, -0.5208374232852607
-0.5235197331801224, -0.5235166877189353
-0.5261939542163219, -0.5261907852542542
-0.5288629862273782, -0.5288596894989546
-0.5315268029942127, -0.5315233741120289
-0.5341853783520291, -0.5341818128039854
-0.5368386861906185, -0.5368349793371073
-0.5394867004546662, -0.5394828475257123
-0.5421293951440572, -0.5421253912364102
-0.5447667443141826, -0.5447625843883616
-0.5473987220762452, -0.5473944009535345
-0.5500253025975659, -0.5500208149569621
-0.5526464601018897, -0.5526418004769985
-0.5552621688696913, -0.5552573316455747
-0.5578724032384818, -0.557867382648454
-0.5604771376031139, -0.5604719277254867
-0.5630763464160887, -0.5630709411708645
-0.5656700041878613, -0.5656643973333738
-0.5682580854871469, -0.5682522706166494
-0.5708405649412266, -0.5708345354794268
-0.573417417236254, -0.5734111664357942
-0.5759886171175604, -0.5759821380554443
-0.578554139389962, -0.5785474249639252
-0.5811139589180644, -0.5811070018428908
-0.5836680506265698, -0.5836608434303505
-0.5862163895005826, -0.586208924520919
-0.5887589505859154, -0.5887512199660646
-0.5912957089893954, -0.5912877046743577
-0.5938266398791695, -0.5938183536117181
-0.5963517184850115, -0.5963431418016625
-0.598870920098627, -0.5988620443255508
-0.6013842200739602, -0.6013750363228321
  -0.6038915938275, -0.6038820929912896
-0.6063930168385852, -0.6063831895872865
-0.608888464649711, -0.608878301426009
-0.6113779128668356, -0.6113674038817104
-0.6138613371596851, -0.6138504723879545
-0.6163387132620602, -0.6163274824378577
-0.6188100169721422, -0.6187984095843307
-0.6212752241527988, -0.6212632294403201
-0.6237343107318903, -0.6237219176790491
-0.6261872527025757, -0.6261744500342572
-0.6286340261236182, -0.6286208023004404
-0.6310746071196918, -0.6310609503330894
-0.6335089718816871, -0.6334948700489281
-0.6359370966670174, -0.6359225374261518
-0.6383589577999246, -0.6383439285046634
-0.6407745316717851, -0.6407590193863104
-0.6431837947414163, -0.6431677862351211
-0.6455867235353821, -0.6455702052775388
-0.647983294648299, -0.6479662528026579
-0.6503734847431426, -0.6503559051624562
-0.6527572705515531, -0.6527391387720299
-0.6551346288741413, -0.6551159301098254
-0.6575055365807951, -0.6574862557178717
-0.6598699706109851, -0.659850092202012
-0.6622279079740705, -0.6622074162321345
-0.6645793257496061, -0.6645582045424028
-0.6669242010876467, -0.6669024339314852
-0.6692625112090544, -0.6692400812627841
-0.6715942334058045, -0.6715711234646642
-0.6739193450412907, -0.6738955375306799
-0.6762378235506319, -0.6762133005198028
-0.6785496464409783, -0.6785243895566478
-0.6808547912918166, -0.6808287818316994
-0.6831532357552768, -0.683126454601536
-0.6854449575564376, -0.6854173851890549
-0.6877299344936336, -0.6877015509836962
-0.6900081444387595, -0.6899789294416657
-0.6922795653375777, -0.6922494980861574
-0.6945441752100235, -0.6945132345075754
-0.6968019521505113, -0.6967701163637551
-0.6990528743282408, -0.6990201213801838
-0.7012969199875029, -0.7012632273502203
-0.7035340674479855, -0.7034994121353142
 -0.70576429510508, -0.7057286536652246
-0.7082704350121637, -0.7079509299382376
-0.7104781481148322, -0.7101662190213833
-0.7126790021364156, -0.7123744990506531
-0.7148729729077924, -0.7145757482312144
-0.7170600363572502, -0.7167699448376266
-0.7192401685104857, -0.718957067214055
-0.7214133454906047, -0.7211370937744847
-0.7235795435181222, -0.7233100030029336
-0.7257387389109617, -0.725475773453665
-0.7278909080844568, -0.7276343837513988
-0.7300360275513494, -0.7297858125915229
-0.7321740739217907, -0.7319300387403031
-0.7343050239033411, -0.734067041035093
-0.7364288543009698, -0.7361967983845429
-0.7385455420170559, -0.7383192897688073
-0.7406550640513863, -0.7404344942397533
-0.7427573975011579, -0.7425423909211666
-0.7448525195609769, -0.7446429590089581
-0.7469404075228575, -0.7467361777713686
-0.7490210387762241, -0.7488220265491741
-0.7510943908079097, -0.7509004847558893
-0.7531604412021563, -0.7529715318779707
-0.7552191676406155, -0.7550351474750194
-0.7572705479023471, -0.7570913111799825
-0.7593145598638208, -0.7591400026993544
-0.7613511814989151, -0.7611812018133769
-0.7633803908789176, -0.7632148883762387
-0.765402166172525, -0.7652410423162747
-0.7674164856458431, -0.7672596436361633
-0.7694233276623868, -0.7692706724131244
-0.7714226706830797, -0.771274108799116
-0.7734144932662553, -0.7732699330210296
-0.7753987740676558, -0.775258125380886
-0.777375491840432, -0.7772386662560293
-0.7793446254351445, -0.7792115360993206
-0.7813061537997627, -0.781176715439331
-0.783260055979665, -0.7831341848805339
-0.7852063111176393, -0.785083925103496
-0.7871448984538819, -0.7870259168650685
-0.7890757973259989, -0.7889601409985768
-0.790998987169005, -0.7908865784140096
-0.7929144475153241, -0.7928052100982073
-0.7948221579947895, -0.7947160171150496
-0.7967220983346431, -0.7966189806056429
-0.7986142483595363, -0.7985140817885057
-0.8004985879915294, -0.8004013019597545
-0.8023750972500918, -0.8022806224932879
-0.804243756252102, -0.8041520248409712
-0.8061045452118477, -0.8060154905328185
-0.8079574444410254, -0.8078710011771759
-0.809802434348741, -0.8097185384609025
-0.8116394954415094, -0.811558084149551
-0.8134686083232545, -0.8133896200875482
-0.8152897536953094, -0.8152131281983739
-0.8171029123564163, -0.817028590484739
-0.8189080652027263, -0.8188359890287639
-0.8207051932277999, -0.8206353059921545
-0.8224942775226064, -0.8224265236163788
-0.8242752992755243, -0.8242096242228422
-0.8260482397723413, -0.8259845902130613
-0.827813080396254, -0.8277514040688384
-0.8295698026278683, -0.8295100483524341
-0.831318388045199, -0.8312605057067394
 -0.83305881832367, -0.8330027588554468
-0.8347910752361145, -0.8347367906032212
-0.8365151406527746, -0.836462583835869
-0.8382309965413015, -0.8381801215205081
-0.8399386249667556, -0.8398893867057348
-0.8416380080916063, -0.8415903625217918
-0.843329128175732, -0.8432830321807344
-0.8450119675764205, -0.8449673789765966
-0.8466865087483684, -0.8466433862855554
-0.8483527342436814, -0.8483110375660953
-0.8500106267118744, -0.8499703163591714
-0.8516601688998716, -0.851621206288372
-0.8533013436520059, -0.8532636910600799
-0.8549341339100194, -0.8548977544636336
-0.8565585227130634, -0.8565233803714868
-0.8581744931976982, -0.8581405527393683
-0.8597820285978933, -0.8597492556064397
-0.8613811122450271, -0.861349473095453
-0.8629717275678873, -0.8629411894129075
-0.8645538580926706, -0.8645243888492062
-0.8661274874429827, -0.8660990557788095
-0.8676925993398386, -0.8676651746603906
-0.8692491776016622, -0.8692227300369885
-0.8707972061442866, -0.8707717065361602
-0.8723366689809539, -0.8723120888701332
-0.8738675502223152, -0.8738438618359558
-0.8753898340764312, -0.8753670103156469
-0.876903504848771, -0.8768815192763463
-0.8784085469422134, -0.8783873737704618
-0.8799049448570459, -0.8798845589358175
-0.8813926831909649, -0.8813730599958003
-0.8828717466390765, -0.8828528622595055
-0.8843421199938957, -0.8843239511218826
-0.8858037881453461, -0.8857863120638779
-0.8872567360807612, -0.8872399306525797
-0.8887009488848827, -0.8886847925413591
-0.8901364117398621, -0.8901208834700127
-0.8915631099252597, -0.8915481892649028
-0.892981028818045, -0.8929666958390975
-0.8943901538925965, -0.8943763891925094
-0.8957904707207016, -0.8957772554120344
-0.8971819649715571, -0.8971692806716883
-0.898564622411769, -0.898552451232744
-0.8999384289053519, -0.8999267534438662
-0.9013033704137301, -0.901292173741247
-0.9026594329957363, -0.9026486986487395
-0.9040066028076128, -0.9039963147779903
-0.9053448661030109, -0.9053350088285723
-0.9066742092329911, -0.9066647675881158
-0.9079946186460225, -0.9079855779324384
-0.9093060808879837, -0.9092974268256755
-0.9106085826021623, -0.910600301320408
-0.9119021105292552, -0.9118941885577908
-0.913186651507368, -0.9131790757676791
-0.9144621924720157, -0.9144549502687548
-0.9157287204561221, -0.9157217994686518
-0.9169862225900205, -0.9169796108640799
-0.9182346861014529, -0.9182283720409483
-0.9194740983155706, -0.9194680706744886
-0.9207044466549339, -0.9206986945293756
-0.9219257186395122, -0.9219202314598486
-0.9231379018866843, -0.9231326694098314
-0.9243409841112374, -0.9243359964130509
-0.9255349531253685, -0.9255302005931553
-0.9267197968386832, -0.9267152701638315
-0.9278955032581966, -0.9278911934289212
-0.9290620604883325, -0.9290579587825367
-0.9302194567309239, -0.9302155547091749
-0.9313676802852132, -0.9313639697838313
-0.9325067195478516, -0.9325031926721128
-0.9336365630128992, -0.9336332121303493
-0.9347571992718257, -0.9347540170057052
-0.9358686170135094, -0.9358655962362886
-0.9369708050242382, -0.9369679388512614
-0.9380637521877085, -0.9380610339709471
-0.9391474474850263, -0.939144870806938
-0.9402218799947065, -0.940219438662202
-0.9412870388926731, -0.9412847269311886
-0.9423429134522589, -0.9423407250999323
-0.9433894930442062, -0.9433874227461576
-0.9444267671366662, -0.9444248095393812
-0.9454547252951995, -0.9454528752410146
-0.9464733571827753, -0.946471609704464
-0.9474826525597722, -0.9474810028752316
-0.9484826012839777, -0.9484810447910146
-0.9494731933105887, -0.9494717255818026
-0.9504544186922108, -0.9504530354699764
-0.9514262675788592, -0.9514249647704035
-0.9523887302179575, -0.9523875038905342
-0.9533417969543389, -0.9533406433304958
-0.9542854582302457, -0.954284373683187
-0.9552197045853289, -0.9552186856343701
-0.9561445266566492, -0.9561435699627634
-0.9570599151786756, -0.9570590175401319
-0.9579658609832871, -0.9579650193313777
-0.9588623549997708, -0.9588615663946287
-0.9597493882548238, -0.9597486498813276
-0.9606269518725519, -0.9606262610363183
-0.9614950370744697, -0.9614943911979331
-0.9623536351795013, -0.9623530317980777
 -0.96320273760398, -0.9632021743623163
-0.9640423358616477, -0.9640418105099542
-0.9648724215636556, -0.9648719319541218
-0.9656929864185644, -0.9656925305018557
-0.9665040222323431, -0.9665035980541793
-0.9673055209083706, -0.9673051266061834
-0.9680974744474343, -0.9680971082471047
-0.968879874947731, -0.9688795351604044
-0.9696527146048664, -0.9696523996238444
-0.9704159857118555, -0.9704156940095646
-0.9711696806591222, -0.9711694107841578
-0.9719137919344997, -0.9719135425087433
-0.9726483121232299, -0.9726480818390417
-0.9733732339079644, -0.9733730215254463
-0.9740885500687634, -0.9740883544130949
-0.9747942534830961, -0.974794073441941
-0.9754903371258413, -0.9754901716468224
-0.9761767940692868, -0.976176642157531
-0.9768536174831288, -0.9768534781988799
-0.9775208006344734, -0.9775206730907708
-0.9781783368878356, -0.9781782202482593
-0.9788262197051392, -0.9788261131816205
-0.9794644426457173, -0.9794643454964126
-0.9800929993663121, -0.9800929108935405
-0.9807118836210749, -0.9807118031693173
-0.9813210892615659, -0.9813210162155263
-0.9819206102367546, -0.9819205440194805
-0.9825104405930196, -0.9825103806640826
-0.9830905744741485, -0.983090520327883
-0.9836610061213379, -0.9836609572851376
-0.9842217298731939, -0.9842216859058637
-0.984772740165731, -0.9847727006558962
-0.9853140315323734, -0.9853139960969422
-0.9858455986039542, -0.9858455668866339
-0.9863674361087155, -0.9863674077785826
-0.9868795388723085, -0.986879513622429
-0.9873819018177937, -0.9873818793638953
-0.9878745199656405, -0.9878745000448346
-0.9883573884337272, -0.9883573708032795
-0.9888305024373417, -0.9888304868734905
-0.9892938572891807, -0.9892938435860031
 -0.98974744839935, -0.9897474363676737
-0.9901912712753642, -0.9901912607417245
-0.9906253215221477, -0.9906253123277882
-0.9910495948420333, -0.9910495868419508
-0.9914640870347633, -0.9914640800967941
-0.9918687939974888, -0.9918687880014372
-0.9922637117247704, -0.9922637065615763
-0.9926488363085774, -0.9926488318795247
-0.9930241639382882, -0.993024160154251
-0.9933896909006906, -0.9933896876814167
-0.9937454135799814, -0.9937454108534126
-0.9940913284577662, -0.9940913261593946
 -0.99442743211306, -0.9944274301853183
-0.9947537212222868, -0.9947537196139727
-0.9950701925592796, -0.9950701912250128
-0.9953768429952805, -0.9953768418949917
-0.9956736694989411, -0.9956736685973909
-0.9959606691363213, -0.9959606684026507
-0.9962378390708909, -0.9962378384781991
-0.9965051765635283, -0.9965051760884791
-0.996762678972521, -0.9967626785949766
-0.997010343753566, -0.9970103434562457
-0.9972481684597689, -0.9972481682279343
-0.9974761507416446, -0.9974761505628078
-0.9976942883471173, -0.9976942882107727
-0.9979025791215196, -0.9979025790188985
-0.9981010210075942, -0.9981010209314388
-0.9982896120454922, -0.9982896119898522
-0.9984683503727738, -0.9984683503328212
-0.9986372342244084, -0.9986372341962704
-0.9987962619327749, -0.9987962619133841
-0.9989454319276607, -0.9989454319146232
-0.9990847427362625, -0.9990847427277398
-0.999214192983186, -0.9992141929777926
-0.9993337813904464, -0.9993337813871598
-0.9994435067774674, -0.9994435067755521
-0.9995433680610822, -0.9995433680600241
-0.999633364255533, -0.9996333642549853
-0.999713494472471, -0.9997134944722097
-0.9997837579209566, -0.9997837579208443
-0.9998441539074594, -0.9998441539074173
-0.9998946818358576, -0.9998946818358446
-0.9999353412074391, -0.999935341207436
-0.9999661316209003,   -0.9999661316209
-0.9999870527723475, -0.9999870527723475
-0.9999981044552951, -0.9999981044552951
-0.9999992865606675, -0.9999992865606675
-0.9999905990767974, -0.9999905990767976
-0.9999720420894275, -0.9999720420894271
-0.9999436157817084, -0.9999436157817064
-0.999905320434201, -0.9999053204341916
-0.9998571564248745, -0.9998571564248421
-0.9997991242291074, -0.9997991242290174
-0.9997312244196874, -0.9997312244194717
-0.9996534576668114, -0.9996534576663488
-0.9995658247380849, -0.9995658247371754
-0.999468326498523, -0.9994683264968527
-0.9993609639105495, -0.9993609639076492
-0.9992437380339978, -0.9992437380291902
-0.9991166500261098, -0.999116650018448
-0.9989797011415369, -0.9989797011297297
-0.9988328927323393, -0.9988328927146657
-0.9986762262479867, -0.9986762262221959
-0.9985097032353575, -0.998509703198555
-0.9983333253387392, -0.9983333252872583
-0.9981470942998287, -0.9981470942290845
-0.997951011957732, -0.9979510118620589
-0.9977450802489635, -0.9977450801214354
-0.9975293012074474, -0.9975293010396771
-0.9973036769645171, -0.9973036767464363
-0.9970682097489143, -0.9970682094685339
-0.9968229018867907, -0.9968229015299367
-0.9965677558017063, -0.9965677553517351
-0.9963027740146307, -0.9963027734521189
-0.9960279591439426, -0.9960279584463524
-0.9957433139054293, -0.9957433130467488
-0.9954488411122877, -0.9954488400626432
-0.9951445436751237, -0.9951445424003652
-0.994830424601952, -0.9948304230632099
-0.9945064869981969, -0.9945064851514082
-0.9941727340666912, -0.9941727318620964
-0.9938291691076771, -0.9938291664892851
-0.9934757955188059, -0.9934757924238256
-0.9931126167951382, -0.9931126131533772
-0.9927396365291431, -0.9927396322623727
-0.9923568584106994, -0.9923568534319831
-0.9919642862270944, -0.9919642804400808
-0.9915619238630253, -0.9915619171612027
-0.9911497753005977, -0.991149767566512
-0.9907278446193263, -0.9907278357237587
-0.9902961359961353, -0.9902961257972398
-0.9898546537053578, -0.9898546420477581
-0.9894034021187359, -0.9894033888325797
-0.9889423857054209, -0.988942370605392
-0.9884716090319732, -0.9884715919162586
-0.9879910767623623, -0.9879910574115751
-0.9875007936579664, -0.987500771834023
-0.9870007645775736, -0.9870007400225231
-0.9864909944773804, -0.9864909669121876
-0.9859714884109926, -0.9859714575342711
-0.9854422515294252, -0.9854422170161216
-0.984903289081102, -0.9849032505811292
-0.9843546064118565, -0.9843545635486751
-0.9837962089649305, -0.9837961613340788
-0.9832281022809752, -0.9832280494485447
-0.9826502919980513, -0.9826502334991079
-0.9820627838516282, -0.9820627191885782
-0.9814655836745843, -0.981465512315485
-0.9808586973972071, -0.9808586187740188
-0.9802421310471936, -0.980242044553974
-0.9796158907496496, -0.9796157957406892
-0.9789799827270899, -0.9789798785149874
-0.9783344132994385, -0.9783342991531147
-0.9776791888840286, -0.9776790640266789
-0.9770143159956022, -0.9770141796025863
-0.9763398012463107, -0.9763396524429775
-0.9756556513457145, -0.9756554892051633
-0.974961873100783, -0.9749616966415587
-0.9742584734158947, -0.9742582815996164
-0.9735454592928372, -0.9735452510217585
-0.9728228378308076, -0.9728226119453093
-0.9720906162264111, -0.9720903715024244
-0.9713488017736631, -0.9713485369200217
-0.9705974018639874, -0.9705971155197087
-0.9698364239862172, -0.9698361147177115
-0.9690658757265945, -0.9690655420248008
-0.9682857647687707, -0.9682854050462177
-0.9674960988938063, -0.9674957114815996
-0.9666968859801706, -0.966696469124903
-0.965888134003742, -0.9658876858643273
-0.9650698510378083, -0.9650693696822367
-0.9642420452530663, -0.9642415286550815
-0.9634047249176218, -0.9634041709533187
-0.9625578983969895, -0.9625573048413305
-0.9617015741540937, -0.9617009386773436
-0.9608357607492674, -0.9608350809133465
-0.9599604668402525, -0.9599597400950054
-0.9590757011822007, -0.9590749248615811
-0.9581814726276723, -0.9581806439458426
-0.9572777901266364, -0.9572769061739815
-0.9563646627264718, -0.9563637204655249
-0.9554420995719662, -0.9554410958332468
-0.9545101099053163,  -0.95450904138308
-0.9535687030661278, -0.9535675663140257
-0.9526178884914157, -0.9526166799180628
-0.951657675715604, -0.9516563915800559
-0.9506880743705259, -0.9506867107776633
-0.9497090941854234, -0.9497076470812432
-0.9487207449869477, -0.9487192101537588
-0.9477230366991596, -0.9477214097506836
-0.9467159793435281, -0.9467142557199049
-0.945699583038932, -0.9456977580016261
-0.9446738580016588, -0.9446719266282696
-0.9436388145454053, -0.9436367717243767
-0.9425944630812774, -0.9425923035065085
-0.9415408141177899, -0.9415385322831444
-0.9404778782608669, -0.9404754684545814
-0.9394056662138415,  -0.93940312251283
-0.9383241887774556, -0.9383215050415117
-0.9372334568498609, -0.9372306267157544
-0.9361334814266176, -0.9361304983020867
-0.935024273600695, -0.935021130658332
-0.9339058445624718, -0.9339025347335009
-0.9327782055997358, -0.9327747215676838
-0.9316413680976834, -0.9316377022919412
-0.9304953435389206, -0.9304914881281943
-0.9293401435034625, -0.9293360903891142
-0.9281757796687327, -0.9281715204780101
-0.9270022638095646, -0.926997789888717
-0.9258196077982003, -0.9258149102054817
-0.924627823604291, -0.9246228931028493
-0.9234269232948972, -0.9234217503455473
-0.9222169190344883,  -0.92221149378837
-0.9209978230849428, -0.9209921353760607
-0.9197696478055485, -0.9197636871431948
-0.9185324056530021, -0.9185261612140605
-0.9172861091814092, -0.917279569802539
-0.9160307710422849, -0.9160239252119843
-0.9147664039845534, -0.9147592398351016
-0.9134930208545474, -0.9134855261538249
-0.9122106345960094, -0.9122027967391941
-0.9109192582500905, -0.9109110642512307
-0.9096189049553511, -0.9096103414388128
-0.9083095879477607, -0.9083006411395495
-0.906991320560698, -0.9069819762796539
-0.9056641162249505, -0.9056543598738159
-0.9043279884687148, -0.9043178050250733
-0.9029829509175968, -0.9029723249246831
-0.9016290172946117, -0.9016179328519905
-0.900266201420183, -0.9002546421742985
-0.8988945172121443, -0.8988824663467359
-0.8975139786857376, -0.8975014189121239
-0.8961245999536142, -0.8961115135008432
-0.8947263952258342, -0.8947127638306991
-0.8933193788098675, -0.8933051837067861
-0.8919035651105923, -0.8918887870213519
-0.8904789686302965, -0.8904635877536598
-0.8890456039686768, -0.8890295999698513
-0.8876034858228389, -0.8875868378228069
-0.8861526289872979, -0.8861353155520064
-0.8846930483539776, -0.8846750474833888
-0.8832247589122111, -0.8832060480292102
-0.8817477757487409, -0.8817283316879023
-0.8802621140477179, -0.8802419130439289
-0.8787677890907027, -0.8787468067676416
-0.8772648162566648, -0.8772430276151361
-0.8757532110219827, -0.8757305904281053
-0.8742329889604439, -0.8742095101336936
-0.8727041657432453, -0.8726798017443498
-0.8711667571389928, -0.8711414803576777
-0.8696207790137012, -0.8695945611562885
-0.8680662473307944, -0.8680390594076503
-0.8665031781511056, -0.8664749904639373
-0.8649315876328773, -0.8649023697618784
-0.8633514920317602, -0.8633212128226053
-0.8617629077008151, -0.8617315352514985
-0.8601658510905115, -0.8601333527380338
-0.8585603387487276, -0.8585266810556275
-0.8569463873207514, -0.8569115360614804
-0.8553240135492793, -0.8552879336964215
-0.8536932342744176, -0.8536558899847508
-0.8520540664336808, -0.8520154210340808
-0.8504065270619931, -0.8503665430351777
-0.8487506332916875, -0.8487092722618017
-0.8470864023525063, -0.8470436250705463
-0.8454138515716009, -0.8453696179006768
-0.8437329983735314, -0.8436872672739681
-0.8420438602802675, -0.8419965897945418
-0.8403464549111875, -0.840297602148702
-0.8386407999830794, -0.8385903211047708
-0.8369269133101397, -0.8368747635129229
-0.8352048128039742, -0.8351509463050192
-0.8334745164735979, -0.8334188864944395
-0.8317360424254349, -0.831678601175915
-0.8299894088633183, -0.829930107525359
-0.8282346340884901, -0.8281734227996981
-0.8264717364996017, -0.8264085643367014
-0.8247007345927137, -0.8246355495548092
-0.8229216469612952, -0.8228543959529618
-0.8211344922962249, -0.8210651211104261
-0.8193392893857906, -0.8192677426866225
-0.8175360571156888, -0.8174622784209502
-0.8157248144690255, -0.815648746132613
-0.8139055805263156, -0.813827163720442
-0.812078374465483, -0.8119975491627204
-0.8102432155618611, -0.8101599205170053
-0.8084001231881918, -0.8083142959199494
-0.8065491168146265, -0.8064606935871226
-0.8046902160087255, -0.8045991318128314
-0.8028234404354583, -0.8027296289699389
-0.8009488098572037, -0.8008522035096837
-0.7990663441337491, -0.7989668739614969
-0.7971760632222912,  -0.79707365893282
-0.7952779871774361, -0.7951725771089212
-0.7933721361511985, -0.7932636472527105
-0.7914585303930024, -0.7913468882045548
-0.7895371902496811, -0.7894223188820922
-0.7876081361654767, -0.787489958280045
-0.7856713886820403, -0.7855498254700322
-0.7837269684384326, -0.7836019396003812
-0.781774896171123, -0.7816463198959391
-0.7798151927139899, -0.7796829856578833
-0.7778478789983211, -0.7777119562635296
-0.7758729760528133, -0.7757332511661427
-0.7738905050035724, -0.7737468898947429
-0.7719004870741131, -0.7717528920539142
-0.7699029435853597, -0.7697512773236102
-0.7678978959556453, -0.7677420654589601
-0.7658853657007118, -0.7657252762900738
-0.7638653744337108, -0.7637009297218466
-0.7618379438652024, -0.7616690457337614
-0.7598030958031564, -0.7596296443796931
-0.7577608521529513, -0.7575827457877096
-0.7557112349173745, -0.7555283701598737
-0.7536542661966231, -0.7534665377720435
-0.7515899681883026, -0.7513972689736723
-0.749518363187428, -0.7493205841876076
-0.7474394735864236, -0.7472365039098899
-0.7453533218751222, -0.7451450487095503
-0.7432599306407662, -0.7430462392284072
-0.7411593225680068, -0.7409400961808627
-0.7390515204389043, -0.7388266403536985
-0.7369365471329283, -0.7367058926058705
-0.7348144256269574, -0.7345778738683026
-0.7326851789952792, -0.7324426051436808
-0.7305488304095904, -0.7303001075062451
-0.7284054031389969, -0.7281504021015826
-0.7262549205500136, -0.7259935101464173
-0.7240974061065645, -0.7238294529284025
-0.7219328833699827, -0.721658251805909
-0.7197613759990106, -0.7194799282078155
-0.7175829077497994, -0.7172945036332963
